canton_name,hospital,Hospital_type,Number_of_outpatient_consultations,"Number_of_care_days_(inpatient,_without_discharge_day",Number_of_healthy_newborns_(inpatient_treatment),Number_of_operating_rooms,Number_of_delivery_rooms,MRI,CT,PET,CC,LB,Lito,Angio,Dia,Physicians,physicians in training,Nursing staff,Other medical personnel,Total staff,"MRI, outpatient","MRI, inpatient","CT, outpatient","CT, inpatient","Angiography, outpatient","Angiography, inpatient","Dialysis, outpatient","Dialysis, inpatient",City,lat,lng
Zürich,Stadtspital Triemli,Hospital lvl2,185495.0,115822.0,1983.0,12.0,7.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,451.4,217.22,913.13,289.21,2504.8,3746.5,957.5,9465.0,2767.0,469.75,1029.25,,,Zürich,47.3786,8.54
Zürich,Klinik Hirslanden AG,Hospital lvl2,92214.0,103322.0,837.0,14.0,3.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,94.07,24.0,664.4,191.01,1399.58,3004.16666666667,352.0,2100.83333333333,930.666666666667,176.166666666667,499.0,0.0,14.2,Zürich,47.3786,8.54
Zürich,Klinik Hirslanden AG,Hospital lvl2,92214.0,103322.0,837.0,14.0,3.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,94.07,24.0,664.4,191.01,1399.58,3146.0,397.5,2182.16666666667,1136.16666666667,143.5,528.0,15.4285714285714,4.21428571428571,Zürich,47.3786,8.54
Zürich,Klinik Hirslanden AG,Hospital lvl2,92214.0,103322.0,837.0,14.0,3.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,96.57,28.97,711.36,197.89,1465.26,3004.16666666667,352.0,2100.83333333333,930.666666666667,176.166666666667,499.0,0.0,14.2,Zürich,47.3786,8.54
Zürich,Klinik Hirslanden AG,Hospital lvl2,92214.0,103322.0,837.0,14.0,3.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,96.57,28.97,711.36,197.89,1465.26,3146.0,397.5,2182.16666666667,1136.16666666667,143.5,528.0,15.4285714285714,4.21428571428571,Zürich,47.3786,8.54
Zürich,Stadtspital Waid,Hospital lvl2,43067.0,55542.0,0.0,5.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,149.45,67.73,432.57,113.38,934.09,3122.0,1205.0,7567.0,7130.0,525.0,486.0,387.926829268293,11.0243902439024,Zürich,47.3786,8.54
Zürich,Stadtspital Waid,Hospital lvl2,43067.0,55542.0,0.0,5.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,149.45,67.73,432.57,113.38,934.09,2746.0,1354.0,7303.0,8417.0,441.0,516.0,416.975609756098,11.6585365853659,Zürich,47.3786,8.54
Zürich,Stadtspital Waid,Hospital lvl2,43067.0,55542.0,0.0,5.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,143.26,65.46,397.77,106.32,860.49,3122.0,1205.0,7567.0,7130.0,525.0,486.0,387.926829268293,11.0243902439024,Zürich,47.3786,8.54
Zürich,Stadtspital Waid,Hospital lvl2,43067.0,55542.0,0.0,5.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,143.26,65.46,397.77,106.32,860.49,2746.0,1354.0,7303.0,8417.0,441.0,516.0,416.975609756098,11.6585365853659,Zürich,47.3786,8.54
Zürich,Spital Zollikerberg,Hospital lvl2,57668.0,52456.0,1962.0,7.0,6.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,133.27,60.25,391.67,70.73,826.24,2368.0,334.0,3198.0,2976.0,497.0,76.0,299.535714285714,10.1071428571429,Zollikerberg,,
Zürich,Spital Zollikerberg,Hospital lvl2,57668.0,52456.0,1962.0,7.0,6.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,133.27,60.25,391.67,70.73,826.24,2195.0,459.0,3087.0,2013.0,454.0,83.0,311.821428571429,9.07142857142857,Zollikerberg,,
Zürich,Spital Zollikerberg,Hospital lvl2,57668.0,52456.0,1962.0,7.0,6.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,138.09,62.62,381.47,72.77,824.14,2368.0,334.0,3198.0,2976.0,497.0,76.0,299.535714285714,10.1071428571429,Zollikerberg,,
Zürich,Spital Zollikerberg,Hospital lvl2,57668.0,52456.0,1962.0,7.0,6.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,138.09,62.62,381.47,72.77,824.14,2195.0,459.0,3087.0,2013.0,454.0,83.0,311.821428571429,9.07142857142857,Zollikerberg,,
Zürich,Spital Limmattal,Hospital lvl2,150282.0,52323.0,956.0,8.0,5.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,171.09,75.94,382.61,158.44,1018.35,5101.0,737.0,4979.0,3912.0,490.0,272.0,,,Schlieren,47.3989,8.4497
Zürich,Spital Limmattal,Hospital lvl2,150282.0,52323.0,956.0,8.0,5.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,171.09,75.94,382.61,158.44,1018.35,5422.0,851.0,5679.0,5271.0,414.0,293.0,,,Schlieren,47.3989,8.4497
Zürich,Spital Limmattal,Hospital lvl2,150282.0,52323.0,956.0,8.0,5.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,183.46,87.05,360.47,156.2,1034.7,5101.0,737.0,4979.0,3912.0,490.0,272.0,,,Schlieren,47.3989,8.4497
Zürich,Spital Limmattal,Hospital lvl2,150282.0,52323.0,956.0,8.0,5.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,183.46,87.05,360.47,156.2,1034.7,5422.0,851.0,5679.0,5271.0,414.0,293.0,,,Schlieren,47.3989,8.4497
Zürich,Spital Uster,Hospital lvl2,108040.0,49612.0,738.0,5.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,142.23,72.62,464.64,103.08,976.18,,,2410.0,2772.0,,,0.0,21.5,Uster,47.3492,8.7192
Zürich,Spital Uster,Hospital lvl2,108040.0,49612.0,738.0,5.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,142.23,72.62,464.64,103.08,976.18,,,2579.0,2945.0,,,0.0,14.0,Uster,47.3492,8.7192
Zürich,Spital Uster,Hospital lvl2,108040.0,49612.0,738.0,5.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,146.59,67.07,468.94,101.02,995.23,,,2410.0,2772.0,,,0.0,21.5,Uster,47.3492,8.7192
Zürich,Spital Uster,Hospital lvl2,108040.0,49612.0,738.0,5.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,146.59,67.07,468.94,101.02,995.23,,,2579.0,2945.0,,,0.0,14.0,Uster,47.3492,8.7192
Zürich,Spital Bülach AG,Hospital lvl2,119260.0,48367.0,1283.0,5.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,139.83,51.6,426.9,97.76,895.22,,,4219.0,2693.0,,,,,Bülach,47.5189,8.5422
Zürich,Spital Bülach AG,Hospital lvl2,119260.0,48367.0,1283.0,5.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,139.83,51.6,426.9,97.76,895.22,,,4214.0,2930.0,,,,,Bülach,47.5189,8.5422
Zürich,Spital Bülach AG,Hospital lvl2,119260.0,48367.0,1283.0,5.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,143.42,54.04,413.14,101.18,887.67,,,4219.0,2693.0,,,,,Bülach,47.5189,8.5422
Zürich,Spital Bülach AG,Hospital lvl2,119260.0,48367.0,1283.0,5.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,143.42,54.04,413.14,101.18,887.67,,,4214.0,2930.0,,,,,Bülach,47.5189,8.5422
Zürich,See-Spital,Hospital lvl2,54014.0,41188.0,649.0,8.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,96.58,36.9,303.72,96.63,728.18,632.0,3.0,2844.0,2963.0,,,235.111111111111,10.5555555555556,Horgen,47.2608,8.5975
Zürich,See-Spital,Hospital lvl2,54014.0,41188.0,649.0,8.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,96.58,36.9,303.72,96.63,728.18,681.0,4.0,3083.0,3227.0,,,162.0,8.55555555555556,Horgen,47.2608,8.5975
Zürich,See-Spital,Hospital lvl2,54014.0,41188.0,649.0,8.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,98.1,37.65,293.31,97.51,721.66,632.0,3.0,2844.0,2963.0,,,235.111111111111,10.5555555555556,Horgen,47.2608,8.5975
Zürich,See-Spital,Hospital lvl2,54014.0,41188.0,649.0,8.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,98.1,37.65,293.31,97.51,721.66,681.0,4.0,3083.0,3227.0,,,162.0,8.55555555555556,Horgen,47.2608,8.5975
Zürich,GZO Spital Wetzikon,Hospital lvl2,114888.0,40166.0,759.0,4.0,4.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,109.23,31.6,324.42,60.58,716.9,2510.0,204.0,5658.0,3930.0,452.0,133.0,274.071428571429,8.42857142857143,Wetzikon ZH,,
Zürich,GZO Spital Wetzikon,Hospital lvl2,114888.0,40166.0,759.0,4.0,4.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,109.23,31.6,324.42,60.58,716.9,2482.0,255.0,5620.0,4616.0,508.0,109.0,297.428571428571,10.6428571428571,Wetzikon ZH,,
Zürich,GZO Spital Wetzikon,Hospital lvl2,114888.0,40166.0,759.0,4.0,4.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,117.13,50.85,319.47,55.82,712.21,2510.0,204.0,5658.0,3930.0,452.0,133.0,274.071428571429,8.42857142857143,Wetzikon ZH,,
Zürich,GZO Spital Wetzikon,Hospital lvl2,114888.0,40166.0,759.0,4.0,4.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,117.13,50.85,319.47,55.82,712.21,2482.0,255.0,5620.0,4616.0,508.0,109.0,297.428571428571,10.6428571428571,Wetzikon ZH,,
Zürich,Spital Männedorf AG,Hospital lvl3,106401.0,40091.0,515.0,5.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,97.65,37.44,324.57,95.62,748.7,,,2834.0,2173.0,,,,,Männedorf,47.2553,8.6917
Zürich,Spital Männedorf AG,Hospital lvl3,106401.0,40091.0,515.0,5.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,97.65,37.44,324.57,95.62,748.7,,,2777.0,2200.0,,,,,Männedorf,47.2553,8.6917
Zürich,Spital Männedorf AG,Hospital lvl3,106401.0,40091.0,515.0,5.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,105.5,37.92,329.18,97.76,774.16,,,2834.0,2173.0,,,,,Männedorf,47.2553,8.6917
Zürich,Spital Männedorf AG,Hospital lvl3,106401.0,40091.0,515.0,5.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,105.5,37.92,329.18,97.76,774.16,,,2777.0,2200.0,,,,,Männedorf,47.2553,8.6917
Zürich,Klinik Im Park,Hospital lvl3,45004.0,27929.0,465.0,8.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,28.31,2.03,221.13,67.89,494.17,3803.5,154.5,3950.0,969.0,525.0,104.0,249.75,24.75,Zürich,47.3786,8.54
Zürich,Klinik Im Park,Hospital lvl3,45004.0,27929.0,465.0,8.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,28.31,2.03,221.13,67.89,494.17,3445.5,164.5,3955.0,1216.0,143.4,182.0,253.307692307692,7.69230769230769,Zürich,47.3786,8.54
Zürich,Klinik Im Park,Hospital lvl3,45004.0,27929.0,465.0,8.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,28.01,1.62,220.5,67.71,483.87,3803.5,154.5,3950.0,969.0,525.0,104.0,249.75,24.75,Zürich,47.3786,8.54
Zürich,Klinik Im Park,Hospital lvl3,45004.0,27929.0,465.0,8.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,28.01,1.62,220.5,67.71,483.87,3445.5,164.5,3955.0,1216.0,143.4,182.0,253.307692307692,7.69230769230769,Zürich,47.3786,8.54
Zürich,Spital Affoltern AG,Hospital lvl4,41702.0,27051.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,49.69,21.27,169.87,39.55,388.61,,,1101.0,386.0,,,,,Affoltern am Albis,47.2817,8.4502
Zürich,Spital Affoltern AG,Hospital lvl4,41702.0,27051.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,49.69,21.27,169.87,39.55,388.61,,,998.0,395.0,,,,,Affoltern am Albis,47.2817,8.4502
Zürich,Spital Affoltern AG,Hospital lvl4,41702.0,27051.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,48.45,17.25,154.85,42.38,377.46,,,1101.0,386.0,,,,,Affoltern am Albis,47.2817,8.4502
Zürich,Spital Affoltern AG,Hospital lvl4,41702.0,27051.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,48.45,17.25,154.85,42.38,377.46,,,998.0,395.0,,,,,Affoltern am Albis,47.2817,8.4502
Zürich,Privatklinik Bethanien - GSMN Schweiz AG,Hospital lvl4,663.0,18005.0,467.0,5.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,88.88,29.89,202.11,,,,,11.0,152.0,,,Zürich,47.3786,8.54
Zürich,Privatklinik Bethanien - GSMN Schweiz AG,Hospital lvl4,663.0,18005.0,467.0,5.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,88.88,29.89,202.11,,,,,65.0,168.0,,,Zürich,47.3786,8.54
Zürich,Privatklinik Bethanien - GSMN Schweiz AG,Hospital lvl4,663.0,18005.0,467.0,5.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,108.42,33.05,222.51,,,,,11.0,152.0,,,Zürich,47.3786,8.54
Zürich,Privatklinik Bethanien - GSMN Schweiz AG,Hospital lvl4,663.0,18005.0,467.0,5.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,108.42,33.05,222.51,,,,,65.0,168.0,,,Zürich,47.3786,8.54
Zürich,Paracelsus-Spital Richterswil AG,Hospital lvl5,8899.0,6233.0,340.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.52,5.8,63.36,15.71,163.65,,,9.0,946.0,,,,,Richterswil,47.2081,8.7058
Zürich,Paracelsus-Spital Richterswil AG,Hospital lvl5,8899.0,6233.0,340.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.52,5.8,63.36,15.71,163.65,,,,inf,,,,,Richterswil,47.2081,8.7058
Zürich,Paracelsus-Spital Richterswil AG,Hospital lvl5,8899.0,6233.0,340.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.51,0.0,52.64,16.02,119.27,,,9.0,946.0,,,,,Richterswil,47.2081,8.7058
Zürich,Paracelsus-Spital Richterswil AG,Hospital lvl5,8899.0,6233.0,340.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.51,0.0,52.64,16.02,119.27,,,,inf,,,,,Richterswil,47.2081,8.7058
Zürich,Psychiatrische Universitäts-Klinik Zürich,Psychiatric hospital lvl1,151123.0,174089.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,222.75,119.51,756.76,255.81,1689.86,,,,,,,,,Zürich,47.3786,8.54
Zürich,Psychiatrische Universitäts-Klinik Zürich,Psychiatric hospital lvl1,151123.0,174089.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,222.75,119.51,756.76,255.81,1689.86,,,,,,,,,Zürich,47.3786,8.54
Zürich,Psychiatrische Universitäts-Klinik Zürich,Psychiatric hospital lvl1,151123.0,174089.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,232.3,108.55,755.92,258.32,1701.07,,,,,,,,,Zürich,47.3786,8.54
Zürich,Psychiatrische Universitäts-Klinik Zürich,Psychiatric hospital lvl1,151123.0,174089.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,232.3,108.55,755.92,258.32,1701.07,,,,,,,,,Zürich,47.3786,8.54
Zürich,Clienia Schlössli AG,Psychiatric hospital lvl1,37873.0,80839.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59.55,34.87,235.55,70.84,523.63,,,,,,,,,Oetwil am See,47.2708,8.7211
Zürich,Clienia Schlössli AG,Psychiatric hospital lvl1,37873.0,80839.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59.55,34.87,235.55,70.84,523.63,,,,,,,,,Oetwil am See,47.2708,8.7211
Zürich,Clienia Schlössli AG,Psychiatric hospital lvl1,37873.0,80839.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63.62,38.69,239.04,70.86,534.45,,,,,,,,,Oetwil am See,47.2708,8.7211
Zürich,Clienia Schlössli AG,Psychiatric hospital lvl1,37873.0,80839.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63.62,38.69,239.04,70.86,534.45,,,,,,,,,Oetwil am See,47.2708,8.7211
Zürich,Integrierte Psychiatrie Winterthur IPW,Psychiatric hospital lvl1,76787.0,74748.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,88.01,48.08,298.82,100.62,674.64,,,,,,,,,Winterthur,47.4992,8.7267
Zürich,Integrierte Psychiatrie Winterthur IPW,Psychiatric hospital lvl1,76787.0,74748.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,88.01,48.08,298.82,100.62,674.64,,,,,,,,,Winterthur,47.4992,8.7267
Zürich,Integrierte Psychiatrie Winterthur IPW,Psychiatric hospital lvl1,76787.0,74748.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,86.42,50.59,291.05,108.95,670.72,,,,,,,,,Winterthur,47.4992,8.7267
Zürich,Integrierte Psychiatrie Winterthur IPW,Psychiatric hospital lvl1,76787.0,74748.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,86.42,50.59,291.05,108.95,670.72,,,,,,,,,Winterthur,47.4992,8.7267
Zürich,Sanatorium Kilchberg,Psychiatric hospital lvl1,22804.0,62700.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.87,18.39,157.56,51.74,374.31,,,,,,,,,Kilchberg ZH,,
Zürich,Sanatorium Kilchberg,Psychiatric hospital lvl1,22804.0,62700.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.87,18.39,157.56,51.74,374.31,,,,,,,,,Kilchberg ZH,,
Zürich,Sanatorium Kilchberg,Psychiatric hospital lvl1,22804.0,62700.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.74,20.07,157.82,55.49,382.62,,,,,,,,,Kilchberg ZH,,
Zürich,Sanatorium Kilchberg,Psychiatric hospital lvl1,22804.0,62700.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.74,20.07,157.82,55.49,382.62,,,,,,,,,Kilchberg ZH,,
Zürich,Forel Klinik AG,Psychiatric hospital lvl2,5826.0,32697.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.03,4.97,20.08,36.6,120.79,,,,,,,,,Ellikon an der Thur,,
Zürich,Forel Klinik AG,Psychiatric hospital lvl2,5826.0,32697.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.03,4.97,20.08,36.6,120.79,,,,,,,,,Ellikon an der Thur,,
Zürich,Forel Klinik AG,Psychiatric hospital lvl2,5826.0,32697.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.93,4.44,19.61,37.39,121.8,,,,,,,,,Ellikon an der Thur,,
Zürich,Forel Klinik AG,Psychiatric hospital lvl2,5826.0,32697.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.93,4.44,19.61,37.39,121.8,,,,,,,,,Ellikon an der Thur,,
Zürich,Privatklinik Hohenegg AG,Psychiatric hospital lvl2,7391.0,23044.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.01,0.0,36.73,13.56,129.04,,,,,,,,,Meilen,47.2703,8.6411
Zürich,Privatklinik Hohenegg AG,Psychiatric hospital lvl2,7391.0,23044.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.01,0.0,36.73,13.56,129.04,,,,,,,,,Meilen,47.2703,8.6411
Zürich,Privatklinik Hohenegg AG,Psychiatric hospital lvl2,7391.0,23044.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.22,0.0,36.66,15.28,132.54,,,,,,,,,Meilen,47.2703,8.6411
Zürich,Privatklinik Hohenegg AG,Psychiatric hospital lvl2,7391.0,23044.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.22,0.0,36.66,15.28,132.54,,,,,,,,,Meilen,47.2703,8.6411
Zürich,Suchtfachklinik Zürich,Psychiatric hospital lvl2,1399.0,7863.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.15,0.98,16.97,3.61,35.73,,,,,,,,,Zürich,47.3786,8.54
Zürich,Suchtfachklinik Zürich,Psychiatric hospital lvl2,1399.0,7863.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.15,0.98,16.97,3.61,35.73,,,,,,,,,Zürich,47.3786,8.54
Zürich,Suchtfachklinik Zürich,Psychiatric hospital lvl2,1399.0,7863.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.14,1.51,18.6,4.87,39.46,,,,,,,,,Zürich,47.3786,8.54
Zürich,Suchtfachklinik Zürich,Psychiatric hospital lvl2,1399.0,7863.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.14,1.51,18.6,4.87,39.46,,,,,,,,,Zürich,47.3786,8.54
Zürich,Modellstation SOMOSA,Psychiatric hospital lvl2,97.0,3753.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.52,0.0,7.5,22.07,36.91,,,,,,,,,Winterthur,47.4992,8.7267
Zürich,Modellstation SOMOSA,Psychiatric hospital lvl2,97.0,3753.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.52,0.0,7.5,22.07,36.91,,,,,,,,,Winterthur,47.4992,8.7267
Zürich,Modellstation SOMOSA,Psychiatric hospital lvl2,97.0,3753.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,9.31,22.82,39.1,,,,,,,,,Winterthur,47.4992,8.7267
Zürich,Modellstation SOMOSA,Psychiatric hospital lvl2,97.0,3753.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,9.31,22.82,39.1,,,,,,,,,Winterthur,47.4992,8.7267
Zürich,Zürcher RehaZentren,Rehabilitation clinic,1626.0,81819.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.04,25.4,185.46,90.93,530.01,,,,,,,,,Wald ZH,,
Zürich,Zürcher RehaZentren,Rehabilitation clinic,1626.0,81819.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.04,25.4,185.46,90.93,530.01,,,,,,,,,Wald ZH,,
Zürich,Zürcher RehaZentren,Rehabilitation clinic,1626.0,81819.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.18,25.14,191.92,88.14,532.84,,,,,,,,,Wald ZH,,
Zürich,Zürcher RehaZentren,Rehabilitation clinic,1626.0,81819.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.18,25.14,191.92,88.14,532.84,,,,,,,,,Wald ZH,,
Zürich,RehaClinic Zollikerberg,Rehabilitation clinic,4933.0,10692.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.09,0.0,18.17,14.9,47.82,,,,,,,,,Zollikerberg,,
Zürich,RehaClinic Zollikerberg,Rehabilitation clinic,4933.0,10692.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.09,0.0,18.17,14.9,47.82,,,,,,,,,Zollikerberg,,
Zürich,RehaClinic Zollikerberg,Rehabilitation clinic,4933.0,10692.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2,0.0,17.89,14.15,47.43,,,,,,,,,Zollikerberg,,
Zürich,RehaClinic Zollikerberg,Rehabilitation clinic,4933.0,10692.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2,0.0,17.89,14.15,47.43,,,,,,,,,Zollikerberg,,
Zürich,RehaClinic Kilchberg,Rehabilitation clinic,3057.0,10163.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.9,3.26,27.94,19.38,61.18,,,,,,,,,Kilchberg ZH,,
Zürich,RehaClinic Kilchberg,Rehabilitation clinic,3057.0,10163.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.9,3.26,27.94,19.38,61.18,,,,,,,,,Kilchberg ZH,,
Zürich,RehaClinic Kilchberg,Rehabilitation clinic,3057.0,10163.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.15,3.22,25.25,20.73,62.05,,,,,,,,,Kilchberg ZH,,
Zürich,RehaClinic Kilchberg,Rehabilitation clinic,3057.0,10163.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.15,3.22,25.25,20.73,62.05,,,,,,,,,Kilchberg ZH,,
Zürich,RehaClinic Limmattal,Rehabilitation clinic,45.0,4934.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.71,0.0,5.37,1.05,9.84,,,,,,,,,Schlieren,47.3989,8.4497
Zürich,RehaClinic Limmattal,Rehabilitation clinic,45.0,4934.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.71,0.0,5.37,1.05,9.84,,,,,,,,,Schlieren,47.3989,8.4497
Zürich,RehaClinic Limmattal,Rehabilitation clinic,45.0,4934.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.35,0.0,13.02,6.2,26.62,,,,,,,,,Schlieren,47.3989,8.4497
Zürich,RehaClinic Limmattal,Rehabilitation clinic,45.0,4934.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.35,0.0,13.02,6.2,26.62,,,,,,,,,Schlieren,47.3989,8.4497
